id,author_id,display_name,main_institution_name,main_institution_id,main_institution_type,simplified_institution_category,target_firm_label,publication_count,year_list,degree_centrality,weighted_degree,betweenness_centrality,eigenvector_centrality,community
A5000376041,A5000376041,Jiaming Zhang,Karlsruhe Institute of Technology,I102335020,education,education,Other,1,2025,4.620146920672077e-05,3.0,0.0,1.6543862732130372e-26,146
A5000376690,A5000376690,Senthujan Senkaiahliyan,,,,unknown,Other,1,2023,6.160195894229437e-05,4.0,0.0,2.9811575283533266e-09,85
A5000377034,A5000377034,Wen-Chin Huang,Nagoya University,I60134161,education,education,Other,2,2022;2024,0.00033881077418261904,22.0,2.1715359371196438e-05,4.427099329760663e-09,147
A5000379249,A5000379249,K. Sun,Tsinghua University,I99065089,education,education,Other,1,2025,0.0001848058768268831,12.0,0.0,1.7508696326221448e-21,148
A5000384489,A5000384489,Bharat B. Mittal,Northwestern University,I111979921,education,education,Other,1,2024,0.00010780342814901514,7.0,0.0,1.057219170231918e-12,149
A5000388375,A5000388375,Xuemei Cao,Southwestern University of Finance and Economics,I204831749,education,education,Other,1,2025,0.0004928156715383549,32.0,0.0,1.2190575743168353e-08,74
A5000389309,A5000389309,Fei Chao,Ministry of Education of the People's Republic of China,I1327237609,government,government,Other,1,2023,0.00013860440762016233,9.0,0.0,8.55801866580169e-11,454
A5000394832,A5000394832,Weijun Qin,Kuaishou (China),I4401726859,company,company,Other,1,2023,0.00013860440762016233,9.0,0.0,2.6538486970338813e-10,150
A5000398020,A5000398020,Abderrafea Elbahi,Aquatic Systems (United States),I4210122974,company,company,Other,1,2022,9.240293841344155e-05,6.0,0.0,4.708510045729821e-26,151
A5000398298,A5000398298,Tony Rousmaniere,,,,unknown,Other,1,2025,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,152
A5000400312,A5000400312,Guy Rosman,,,,unknown,Other,1,2024,0.00010780342814901514,7.0,0.0,4.557709073493508e-25,153
A5000401412,A5000401412,Tassallah Abdullahi,Brown University,I27804330,education,education,Other,1,2023,3.0800979471147184e-05,2.0,0.0,3.321639122632509e-10,93
A5000403795,A5000403795,Xiaofeng Li,Tianjin Medical University Cancer Institute and Hospital,I2802573037,healthcare,healthcare,Other,1,2024,3.0800979471147184e-05,2.0,0.0,9.499587866526599e-29,154
A5000405219,A5000405219,Lekshmi Santhosh,"University of California, San Francisco",I180670191,education,education,Other,1,2025,0.00035421126391819264,23.0,0.0,3.5986404283865072e-09,4
A5000405517,A5000405517,Sumeer Ahmad Khan,King Abdullah University of Science and Technology,I71920554,education,education,Other,1,2025,0.0001848058768268831,12.0,0.0,2.734324892058032e-21,121
A5000409439,A5000409439,Jimmy Xiangji Huang,York University,I192455969,education,education,Other,4,2023;2024,0.00010780342814901514,16.0,7.238453123732146e-06,9.426112906755628e-08,1665
A5000411800,A5000411800,Shuwei Shao,Beihang University,I82880672,education,education,Other,1,2024,7.700244867786796e-05,5.0,0.0,3.426005671834173e-27,155
A5000415467,A5000415467,Sohrab Amiri,University of Washington,I201448701,education,education,Other,1,2023,0.0,0.0,0.0,2.024029421174194e-40,156
A5000415562,A5000415562,Marie Hornberger,Technical University of Munich,I62916508,education,education,Other,1,2025,0.00012320391788458874,8.0,0.0,6.905216867842583e-08,186
A5000417495,A5000417495,Huaiwen Zhang,Inner Mongolia University,I2722730,education,education,Other,1,2025,1.5400489735573592e-05,1.0,0.0,9.407934706858985e-10,116
A5000419989,A5000419989,Ziheng Wu,Alibaba Group (China),I45928872,company,company,Other,1,2023,7.700244867786796e-05,5.0,0.0,3.287312410010803e-11,658
A5000421658,A5000421658,Arjun V. Masurkar,New York University,I57206974,education,education,Other,1,2024,0.00020020636656245669,13.0,0.0,6.171538287138985e-21,159
A5000424391,A5000424391,Gwok-Waa Wan,The Synergetic Innovation Center for Advanced Materials,I4210159340,facility,research_institute,Other,1,2024,9.240293841344155e-05,6.0,0.0,8.428430194030654e-26,160
A5000432413,A5000432413,Kailong Wang,Huazhong University of Science and Technology,I47720641,education,unknown,Other,7,2023;2024;2025,0.00046201469206720775,53.0,0.0005856356534595336,3.051676824405233e-08,8
A5000432642,A5000432642,Jordi Vallverdú,Institució Catalana de Recerca i Estudis Avançats,I11932220,nonprofit,nonprofit,Other,1,2023,0.0,0.0,0.0,2.024029421174194e-40,161
A5000444509,A5000444509,P Aparna,Central University of Tamil Nadu,I112471378,education,education,Other,1,2022,7.700244867786796e-05,5.0,0.0,3.426005671834173e-27,162
A5000446936,A5000446936,Abolfazl Zaraki,University of Hertfordshire,I141584323,education,education,Other,1,2025,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,163
A5000452437,A5000452437,Xuefeng Piao,Heilongjiang Institute of Technology,I4210161462,education,education,Other,1,2025,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,164
A5000457976,A5000457976,Qunfen Qi,Engineering and Physical Sciences Research Council,I1299528221,government,government,Other,1,2022,6.160195894229437e-05,4.0,0.0,1.6912709862529912e-25,165
A5000464906,A5000464906,Jeffrey P. Guenette,Brigham and Women's Hospital,I1283280774,healthcare,healthcare,Other,1,2025,0.00010780342814901514,7.0,0.0,4.557709073493508e-25,166
A5000467703,A5000467703,Xiaolei Huang,Pennsylvania State University,I130769515,education,education,Other,1,2023,6.160195894229437e-05,4.0,0.0,3.704218255502128e-11,150
A5000467892,A5000467892,Zhihang Mao,North China Electric Power University,I153473198,education,education,Other,1,2023,4.620146920672077e-05,3.0,0.0,3.477256068033989e-30,167
A5000468245,A5000468245,Robyn Fong,,,,unknown,Other,1,2023,9.240293841344155e-05,6.0,0.0,7.3556803615049405e-09,102
A5000470166,A5000470166,Yin Xu,Shanghai Jiao Tong University,I183067930,education,education,Other,2,2023;2024,9.240293841344155e-05,12.0,0.0,1.7508696326221448e-21,168
A5000470186,A5000470186,Sabine Kruschwitz,Federal Institute For Materials Research and Testing,I1330165540,facility,research_institute,Other,2,2023,0.0,0.0,0.0,2.024029421174194e-40,169
A5000472632,A5000472632,ShiQi Cao,,,,unknown,Other,1,2023,7.700244867786796e-05,5.0,0.0,6.46999921115554e-13,1661
A5000474356,A5000474356,Nan Cao,Tongji University,I116953780,education,unknown,Other,2,2024;2025,7.700244867786796e-05,9.0,0.0,1.0250801685330041e-23,170
A5000474393,A5000474393,Giulia Coco,University of Rome Tor Vergata,I116067653,education,education,Other,2,2023;2025,0.00013860440762016233,11.0,0.0,4.011531073555401e-24,171
A5000474748,A5000474748,Lewei Lu,Group Sense (China),I4210128910,company,unknown,Other,3,2022;2023,0.00035421126391819264,36.0,4.469510558471717e-07,5.4686991638232456e-08,139
A5000478371,A5000478371,Mingzhu Tai,Education University of Hong Kong,I4210086892,education,education,Other,1,2025,4.620146920672077e-05,3.0,0.0,1.0535732847741995e-29,172
A5000482667,A5000482667,Matthew V. Cowley,University of Bath,I51601045,education,education,Other,1,2023,7.700244867786796e-05,5.0,0.0,5.67411053145747e-26,173
A5000483356,A5000483356,Yutong Xie,Peking University,I20231570,education,education,Other,1,2022,1.5400489735573592e-05,1.0,0.0,2.3780130885783117e-05,69
A5000483689,A5000483689,Nafisa Hussain,,,,unknown,Other,1,2024,0.00033881077418261904,22.0,0.0,2.854894299285659e-17,174
A5000486305,A5000486305,Doaa Amin,University College Dublin,I100930933,education,education,Other,1,2025,9.240293841344155e-05,6.0,0.0,4.708510045729821e-26,175
A5000487855,A5000487855,Carol C. Wu,Cornell University,I205783295,education,education,Other,1,2024,0.00012320391788458874,8.0,0.0,2.1357209646895312e-08,29
A5000489917,A5000489917,Hugo Gonçalo Oliveira,University of Coimbra,I76903346,education,education,Other,1,2025,9.240293841344155e-05,6.0,0.0,8.428430194030656e-26,176
A5000491132,A5000491132,Kshitij Sharma,,,,unknown,Other,1,2022,7.700244867786796e-05,5.0,0.0,2.951233422935573e-26,177
A5000492991,A5000492991,Yuan Yao,National University of Singapore,I165932596,education,education,Other,3,2024;2025,0.0005390171407450757,44.0,2.711816268383621e-06,1.410289342668681e-06,178
A5000493089,A5000493089,Rudra Murthy,,,,unknown,Other,1,2024,0.00015400489735573593,10.0,0.0,2.260087461213938e-18,179
A5000496102,A5000496102,Shuwang Yan,Nankai University,I205237279,education,education,Other,1,2022,9.240293841344155e-05,6.0,0.0,4.708510045729821e-26,180
A5000502468,A5000502468,Gaoyang Liu,Shaoxing University,I192209268,education,education,Other,1,2024,7.700244867786796e-05,5.0,0.0,3.426005671834173e-27,181
A5000506964,A5000506964,Tobias Penzkofer,Charité - Universitätsmedizin Berlin,I7877124,healthcare,unknown,Other,2,2024;2025,0.00015400489735573593,19.0,0.0,2.307454792556519e-12,182
A5000507732,A5000507732,Chenyang Xiang,Beijing Jiaotong University,I21193070,education,education,Other,1,2024,6.160195894229437e-05,4.0,0.0,2.3320585989769772e-09,116
A5000509998,A5000509998,Qiuyu Huang,,,,unknown,Other,1,2025,6.160195894229437e-05,4.0,0.0,1.608488640199945e-11,71
A5000511832,A5000511832,Grant Wang,The University of Texas Health Science Center at Houston,I919571938,education,education,Other,1,2025,9.240293841344155e-05,6.0,0.0,9.739469197030506e-26,183
A5000513101,A5000513101,Hemant Khachane,,,,unknown,Other,1,2023,9.240293841344155e-05,6.0,0.0,4.708510045729821e-26,184
A5000513695,A5000513695,Yanling Cai,Stomatological Hospital of Chongqing Medical University,I4210128042,healthcare,healthcare,Other,1,2024,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,185
A5000514476,A5000514476,Memo Akten,University of California San Diego,I36258959,education,education,Other,2,2023,0.00026180832550475107,26.0,0.0,1.3506809222439804e-09,186
A5000515409,A5000515409,Yajuan Lyu,,,,unknown,Other,1,2022,0.00015400489735573593,10.0,0.0,1.1090430923595782e-10,1165
A5000525310,A5000525310,Aaron D. Aguirre,Harvard University,I136199984,education,education,Other,1,2025,0.00013860440762016233,9.0,0.0,3.8383269622540004e-08,102
A5000527699,A5000527699,Francesca Rossi,,,,unknown,Other,2,2022;2024,0.00013860440762016233,16.0,0.0,1.5308936856815736e-13,187
A5000530197,A5000530197,Jad Adrian Washif,Kuala Lumpur Sports Medicine Centre,I4210137813,healthcare,healthcare,Other,1,2023,0.00047741518180278135,31.0,0.0,7.830084566134839e-15,133
A5000530436,A5000530436,Pan Hui,Hong Kong University of Science and Technology,I200769079,education,education,Other,4,2023;2024;2025,0.0001848058768268831,14.0,7.238453123732146e-05,6.3464236869587945e-12,147
A5000534132,A5000534132,Minhao Cheng,Pennsylvania State University,I130769515,education,education,Other,1,2024,4.620146920672077e-05,3.0,0.0,1.4449128852190103e-10,200
A5000534250,A5000534250,Meng Qi,DigiLens (United States),I4210087324,company,company,Other,1,2025,6.160195894229437e-05,4.0,0.0,3.0491063355982114e-10,189
A5000534939,A5000534939,Hao Xu,Zhejiang Shuren University,I4210127700,education,education,Other,1,2022,7.700244867786796e-05,5.0,0.0,3.426005671834173e-27,190
A5000538495,A5000538495,Andrey G. Cherstvy,University of Potsdam,I176453806,education,education,Other,1,2022,3.0800979471147184e-05,2.0,0.0,6.764788206488748e-32,191
A5000542822,A5000542822,Jannik Schaaf,Goethe University Frankfurt,I114090438,education,education,Other,1,2025,0.0001848058768268831,12.0,0.0,5.732196431690497e-11,182
A5000544794,A5000544794,Vivian Lai,Visa (United States),I4210148469,company,company,Other,1,2023,0.00015400489735573593,10.0,0.0,2.5512937101623637e-10,192
A5000546219,A5000546219,Qingfu Zhang,City University of Hong Kong,I168719708,education,education,Other,1,2025,9.240293841344155e-05,6.0,0.0,6.339846878838242e-11,8
A5000549784,A5000549784,Susan Logan,National University Hospital,I4210146690,healthcare,healthcare,Other,1,2023,0.0004928156715383549,32.0,0.0,1.3211550799944385e-14,193
A5000550975,A5000550975,Jungseul Ok,Pohang University of Science and Technology,I123900574,education,education,Other,1,2024,4.620146920672077e-05,3.0,0.0,3.477256068033989e-30,194
A5000552564,A5000552564,Maria Creignou,Karolinska University Hospital,I1335113835,healthcare,healthcare,Other,1,2022,0.0,0.0,0.0,2.024029421174194e-40,195
A5000554104,A5000554104,Georgios Kaissis,TUM Klinikum,I2802619606,education,education,Other,1,2024,0.00015400489735573593,10.0,0.0,1.524361168625484e-10,182
A5000557248,A5000557248,Jana Ptačinová,,,,unknown,Other,1,2022,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,196
A5000563408,A5000563408,Jingdan Chen,,,,unknown,Other,1,2024,0.00020020636656245669,13.0,0.0,5.271433710162632e-10,71
A5000564562,A5000564562,Séamus Lankford,Munster Technological University,I4210100923,facility,research_institute,Other,1,2023,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,197
A5000564739,A5000564739,Hao Xue,UNSW Sydney,I31746571,education,education,Other,3,2022;2024,9.240293841344155e-05,9.0,1.0267309395364746e-07,2.151766418709347e-08,116
A5000568474,A5000568474,Ahmed Ghazi,,,,unknown,Other,1,2024,6.160195894229437e-05,4.0,0.0,1.2503246716868651e-11,104
A5000573277,A5000573277,Manex Serras,Vicomtech,I4210092551,facility,research_institute,Other,1,2022,0.00016940538709130952,11.0,0.0,4.490534154186483e-22,78
A5000577448,A5000577448,Mathew D. Halls,Schrodinger (United States),I203455613,company,company,Other,1,2022,0.00010780342814901514,7.0,0.0,4.557709073493508e-25,198
A5000577985,A5000577985,Shunyu Yao,Princeton University,I20089843,company,company,Other,2,2024,0.00012320391788458874,8.0,2.8953812494928585e-05,2.6711608404925746e-07,85
A5000579667,A5000579667,Yuanguo Lin,Jimei University,I161346416,education,education,Other,1,2025,6.160195894229437e-05,4.0,0.0,6.108404357733103e-10,199
A5000581688,A5000581688,Qiuping Jiang,Ningbo University,I109935558,education,education,Other,1,2025,7.700244867786796e-05,5.0,0.0,2.0197132577987032e-13,200
A5000582109,A5000582109,Zibin Zheng,Sun Yat-sen University,I157773358,education,education,Other,2,2024;2025,0.0001848058768268831,14.0,5.304776520938453e-07,2.071855725560805e-09,104
A5000590225,A5000590225,Guillaume Serieys,LIP6,I4210159731,facility,research_institute,Other,1,2022,4.620146920672077e-05,3.0,0.0,3.477256068033989e-30,201
A5000592091,A5000592091,Henk J. Veeze,,,,unknown,Other,1,2022,0.00012320391788458874,8.0,0.0,3.375510642239298e-24,202
A5000592356,A5000592356,Jiamian Wang,Rochester Institute of Technology,I155173764,education,education,Other,1,2024,4.620146920672077e-05,3.0,0.0,1.543416208007615e-08,1665
A5000592461,A5000592461,Mattson Ogg,Johns Hopkins University Applied Physics Laboratory,I2802946424,facility,research_institute,Other,1,2024,1.5400489735573592e-05,1.0,0.0,2.6529358429214393e-35,203
A5000593091,A5000593091,Yuan Yin,Imperial College London,I47508984,education,education,Other,3,2024;2025,0.0003850122433893398,25.0,0.00014609611221399403,1.2571523910083881e-13,204
A5000595364,A5000595364,Pau Fontova-Musté,Barcelona Supercomputing Center,I2799803557,facility,research_institute,Other,1,2022,0.00013860440762016233,9.0,0.0,2.0240294211741967e-23,205
A5000595758,A5000595758,Sukmin Cho,,,,unknown,Other,1,2024,6.160195894229437e-05,4.0,0.0,3.273044810678358e-11,485
A5000598960,A5000598960,Chiara Ceccobello,Fermi National Accelerator Laboratory,I1314696892,facility,research_institute,Other,1,2022,0.0,0.0,0.0,2.024029421174194e-40,206
A5000599262,A5000599262,Jef Peeters,Flanders Make (Belgium),I4210116480,company,company,Other,1,2022,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,207
A5000604958,A5000604958,Chen‐Zi Zhao,Tsinghua University,I99065089,education,education,Other,1,2022,4.620146920672077e-05,3.0,0.0,3.477256068033989e-30,208
A5000607040,A5000607040,G Larghero,Harvard University,I136199984,education,education,Other,1,2025,0.0003850122433893398,25.0,0.0,1.13769258156624e-09,209
A5000609872,A5000609872,Jian‐Yu Shi,Beijing University of Posts and Telecommunications,I139759216,education,education,Other,1,2024,6.160195894229437e-05,4.0,0.0,1.295026904977982e-09,199
A5000610086,A5000610086,Daniele Croce,University of Palermo,I900890020,education,education,Other,1,2025,4.620146920672077e-05,3.0,0.0,3.772193733181414e-29,210
A5000614737,A5000614737,Rumeysa Bodur,Imperial College London,I47508984,education,education,Other,3,2023;2024,9.240293841344155e-05,12.0,0.0005634699396176174,1.47030472876493e-07,87
A5000617346,A5000617346,Anjali Bal,Babson College,I96062909,education,education,Other,1,2024,1.5400489735573592e-05,1.0,0.0,2.6529358429214393e-35,211
A5000619933,A5000619933,Wei Peng,,,,unknown,Other,1,2022,0.0001848058768268831,12.0,0.0,3.9720364081036267e-13,658
A5000622050,A5000622050,M. R. Eslami,Amirkabir University of Technology,I158248296,education,education,Other,1,2022,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,212
A5000622487,A5000622487,Peter M. Atkinson,Lancaster University,I67415387,education,education,Other,1,2025,7.700244867786796e-05,5.0,0.0,8.669397281979046e-11,462
A5000623592,A5000623592,Ishan Misra,Institut national de recherche en sciences et technologies du numérique,I1326498283,government,unknown,Other,5,2022;2023;2024,0.0005544176304806493,40.0,2.1987931989668625e-05,5.9196843421404487e-08,214
A5000624130,A5000624130,Hao Dong,Peking University,I20231570,education,education,Other,1,2025,0.0004928156715383549,32.0,0.0,2.2357327539328023e-07,62
A5000625246,A5000625246,Opher Lieber,,,,unknown,Other,1,2022,0.00024640783576917747,16.0,0.0,1.0581307451427735e-09,66
A5000629292,A5000629292,Junghoon Seo,,,,unknown,Other,1,2023,3.0800979471147184e-05,2.0,0.0,6.669436038572772e-30,215
A5000635267,A5000635267,Vijay Janapa Reddi,Harvard University Press,I2801851002,other,unknown,Other,3,2022;2024;2025,0.0007084225278363853,49.0,3.083411538618288e-06,1.7335117083208938e-05,22
A5000640247,A5000640247,Michael Ingrisch,LMU Klinikum,I3018771216,education,education,Other,3,2022;2023,0.00020020636656245669,23.0,7.238453123732146e-05,3.759306445397352e-14,216
