id,author_id,display_name,main_institution_name,main_institution_id,main_institution_type,simplified_institution_category,target_firm_label,publication_count,year_list,degree_centrality,weighted_degree,betweenness_centrality,eigenvector_centrality,community
A5001405782,A5001405782,A.S.Gabrio Martin,,,,unknown,Other,1,2023,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,145
A5001421911,A5001421911,Rui Qin,Chinese Academy of Sciences,I19820366,government,government,Other,1,2023,0.00017188037126160193,3.0,0.0,3.3308888603152275e-18,146
A5001422575,A5001422575,Yuwei Wan,,,,unknown,Other,2,2023,0.000802108399220809,19.0,0.0,2.0223352001061057e-17,147
A5001425662,A5001425662,Lijuan Wang,,,,unknown,Other,1,2023,0.00034376074252320387,6.0,0.0,1.8973229969468049e-07,148
A5001428225,A5001428225,Alexander Day,Moorfields Eye Hospital NHS Foundation Trust,I1325675289,healthcare,healthcare,Other,1,2023,0.0,0.0,0.0,3.4717735040644275e-39,149
A5001428430,A5001428430,Rakesh Aggarwal,Jawaharlal Institute of Post Graduate Medical Education and Research,I61923386,education,education,Other,3,2023,0.000802108399220809,33.0,0.0,1.8699331201123433e-12,150
A5001432896,A5001432896,Shravya Shetty,Google (United States),I1291425158,company,company,Google / Google DeepMind / DeepMind,2,2023,0.0017188037126160192,30.0,2.2974125705481384e-05,3.766705054890495e-05,148
A5001436657,A5001436657,Helmi Ben Saad,Hôpital Farhat Hached,I4210087936,healthcare,healthcare,Other,1,2023,0.00177609716970322,31.0,0.0,4.297847428011464e-12,39
A5001445783,A5001445783,Xiaowei Jia,University of Pittsburgh,I170201317,education,education,Other,1,2023,0.00034376074252320387,6.0,0.0,0.0002570200960868141,92
A5001448076,A5001448076,Dieter Pfoser,George Mason University,I162714631,education,education,Other,1,2023,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,151
A5001452511,A5001452511,Hugo J.W.L. Aerts,Brigham and Women's Hospital,I1283280774,healthcare,healthcare,Other,1,2023,0.0005729345708720064,10.0,0.0,1.9302773613771427e-20,152
A5001464840,A5001464840,Paul Roit,Google (United States),I1291425158,company,company,Google / Google DeepMind / DeepMind,1,2023,0.0010312822275696117,18.0,0.0,8.895782754697426e-15,153
A5001497450,A5001497450,Emily Schehlein,Brighton Hospital,I2803044603,healthcare,healthcare,Other,1,2023,0.0006875214850464077,12.0,0.0,3.9041970224458837e-19,75
A5001497588,A5001497588,Manojit Bhattacharya,Fakir Mohan University,I108526665,education,education,Other,3,2023,0.00022917382834880258,9.0,0.0,6.67348495127433e-22,154
A5001521015,A5001521015,Ariana Martino,,,,unknown,Other,1,2023,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,155
A5001529504,A5001529504,Chang Xu,,,,unknown,Other,2,2023,0.0005729345708720064,12.0,3.6162680894314656e-05,2.5923612279857936e-13,136
A5001544818,A5001544818,Aishwarya Agarwal,,,,unknown,Other,1,2023,0.0002864672854360032,5.0,0.0,3.52593166635338e-25,156
A5001546493,A5001546493,John C. Lin,Brown University,I27804330,education,education,Other,1,2023,0.00022917382834880258,4.0,0.0,1.4199644384870576e-06,157
A5001551148,A5001551148,Srinidhi Hegde,,,,unknown,Other,1,2023,0.0004010541996104045,7.0,0.0,7.78033601651207e-10,113
A5001555038,A5001555038,Yuhong Lu,University of Science and Technology,I118692353,education,education,Other,2,2023,0.00045834765669760516,14.0,0.0,1.7300849121847524e-18,158
A5001559050,A5001559050,Seokju Cho,,,,unknown,Other,1,2023,0.00022917382834880258,4.0,0.0,4.970485143907031e-11,159
A5001562064,A5001562064,Christopher Parisien,Nvidia (United States),I4210127875,company,company,NVIDIA,1,2023,0.00022917382834880258,4.0,0.0,9.59699706966837e-19,160
A5001567860,A5001567860,Chenjiao Tan,,,,unknown,Other,1,2023,0.000973988770482411,17.0,0.0,0.009536626354431657,92
A5001571390,A5001571390,Yong Yu,,,,unknown,Other,1,2023,0.00045834765669760516,8.0,0.0,1.2967971222026413e-08,91
A5001588832,A5001588832,Simon Jerome Han,The University of Melbourne,I165779595,education,education,Other,1,2023,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,161
A5001590363,A5001590363,Mitchell Wortsman,University of Washington,I201448701,education,education,Other,1,2023,0.00045834765669760516,8.0,0.0,2.54388117872883e-10,144
A5001592898,A5001592898,Arfan Ahmed,Weill Cornell Medical College in Qatar,I4210152471,education,education,Other,1,2023,0.0005156411137848059,9.0,0.0,3.471773504064428e-21,162
A5001594330,A5001594330,Peter Stone,,,,unknown,Other,2,2023,0.0006875214850464077,12.0,0.0003797081493903034,3.942588088649558e-09,163
A5001599037,A5001599037,Peng Xu,,,,unknown,Other,1,2023,0.00034376074252320387,6.0,0.0,1.0473256498342648e-07,24
A5001601662,A5001601662,Julian Choi,Epworth Hospital,I2799990285,healthcare,healthcare,Other,1,2023,5.7293457087200645e-05,1.0,0.0,9.101045934494653e-34,164
A5001612779,A5001612779,Florinel-Alin Croitoru,University of Bucharest,I141595442,education,education,Other,1,2023,0.00017188037126160193,3.0,0.0,3.4237395201549075e-11,30
A5001629337,A5001629337,Jingping Shao,Jingdong (China),I4210103986,company,company,Other,1,2023,0.0005729345708720064,10.0,0.0,1.9302773613771427e-20,165
A5001638438,A5001638438,Yingxuan Li,,,,unknown,Other,1,2023,0.0009166953133952103,16.0,0.0,1.0799384952690474e-10,166
A5001639788,A5001639788,Melissa Laufer,Alexander von Humboldt Institute for Internet and Society,I4210118181,other,unknown,Other,1,2023,0.00022917382834880258,4.0,0.0,1.32437648928239e-26,167
A5001643829,A5001643829,Li-Ming Zhan,Hong Kong Polytechnic University,I14243506,education,education,Other,1,2023,0.00022917382834880258,4.0,0.0,1.32437648928239e-26,168
A5001644143,A5001644143,Jiangsheng Xu,,,,unknown,Other,1,2023,0.00045834765669760516,8.0,0.0,5.531839262365545e-19,169
A5001682354,A5001682354,Xuehai Pan,,,,unknown,Other,4,2023,0.0017188037126160192,37.0,5.605215538618755e-05,1.99864833093266e-07,170
A5001689321,A5001689321,Lucile Saulnier,,,,unknown,Other,2,2023,0.0015469233413544173,28.0,0.00021312113117385613,2.3521115983128182e-08,0
A5001691634,A5001691634,Hasan A. Bedel,Bilkent University,I168864056,education,education,Other,1,2023,0.00034376074252320387,6.0,0.0,1.018355536543808e-22,23
A5001707231,A5001707231,Yasumasa Onoe,Google (United States),I1291425158,company,company,Google / Google DeepMind / DeepMind,1,2023,0.0007448149421336084,13.0,0.0,1.9163781040230201e-07,3
A5001724504,A5001724504,Hanchen Zhang,,,,unknown,Other,1,2023,0.0012031625988312136,21.0,0.0,9.863379465558988e-08,144
A5001735290,A5001735290,Yefei He,,,,unknown,Other,1,2023,0.00045834765669760516,8.0,0.0,1.2700565748460697e-10,187
A5001739958,A5001739958,Yedan Liu,Dalian University of Technology,I27357992,education,education,Other,1,2023,0.00017188037126160193,3.0,0.0,5.1725481826357904e-14,171
A5001757327,A5001757327,Halil Akin,The Metropolitan Opera (United States),I4210112286,company,company,Other,1,2023,0.000802108399220809,14.0,0.0,7.270382092362298e-11,0
A5001774211,A5001774211,Guillaume Jeanneret,Centre National de la Recherche Scientifique,I1294671590,government,government,Other,1,2023,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,139
A5001782701,A5001782701,Yuchen Guo,Singapore University of Technology and Design,I152815399,education,education,Other,1,2023,0.00017188037126160193,3.0,0.0,2.7986359841012835e-19,24
A5001783200,A5001783200,Nebojša Nakićenović,International Institute for Applied Systems Analysis,I1317774081,nonprofit,nonprofit,Other,1,2023,0.0,0.0,0.0,3.4717735040644275e-39,172
A5001784951,A5001784951,Ruyang Liu,,,,unknown,Other,1,2023,0.0002864672854360032,5.0,0.0,8.847250120710712e-11,187
A5001814349,A5001814349,Mario Phaneuf,University of Manitoba,I46247651,education,education,Other,1,2023,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,173
A5001814451,A5001814451,L. Jay Guo,,,,unknown,Other,1,2023,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,174
A5001822106,A5001822106,Ruofei Du,,,,unknown,Other,1,2023,0.0005729345708720064,10.0,0.0,3.163367400970782e-07,15
A5001843008,A5001843008,Nacime Salomão Barbachan Mansur,University of Iowa Hospitals and Clinics,I2802216851,healthcare,healthcare,Other,1,2023,0.0002864672854360032,5.0,0.0,3.52593166635338e-25,175
A5001856496,A5001856496,Suodi Zhai,Peking University,I20231570,education,education,Other,1,2023,0.00034376074252320387,6.0,0.0,5.653483182883726e-24,176
A5001873096,A5001873096,Tobias Hinz,Adobe Systems (United States),I1306409833,company,company,Other,2,2023,0.00045834765669760516,9.0,1.4405139502065985e-05,9.770919524368381e-11,133
A5001877137,A5001877137,Yun Xiong,,,,unknown,Other,1,2023,0.0004010541996104045,7.0,0.0,1.1460654374728976e-22,177
A5001884064,A5001884064,Shayne Longpre,,,,unknown,Other,4,2023,0.002119857912226424,43.0,0.005678091282527558,1.1786119993650221e-05,148
A5001895678,A5001895678,Zihao Li,Wuhan University,I37461747,education,education,Other,1,2023,5.7293457087200645e-05,1.0,0.0,9.101045934494653e-34,178
A5001897228,A5001897228,Anton Lykov,,,,unknown,Other,1,2023,0.0002864672854360032,5.0,0.0,3.52593166635338e-25,179
A5001906215,A5001906215,Ming Zhao,University of Delaware,I86501945,education,education,Other,1,2023,0.0002864672854360032,5.0,0.0,1.0051013526021065e-22,180
A5001922143,A5001922143,Amit H. Bermano,Tel Aviv University,I16391192,education,education,Other,3,2023,0.00034376074252320387,16.0,0.0,2.639002281180103e-09,30
A5001962018,A5001962018,Norichika Kanie,Keio University Shonan Fujisawa,I4210141715,education,education,Other,1,2023,0.0,0.0,0.0,3.4717735040644275e-39,181
A5001962739,A5001962739,Christoph Haarburger,,,,unknown,Other,3,2023,0.0013177495130056148,36.0,0.0,6.6112452890791805e-12,38
A5001968450,A5001968450,Jason Cho,Walmart (United States),I1330693074,company,company,Other,1,2023,0.0005729345708720064,10.0,0.0,1.9302773613771427e-20,182
A5001987532,A5001987532,Mohit Bansal,University of North Carolina at Chapel Hill,I114027177,education,education,Other,5,2023,0.001145869141744013,24.0,0.00023053709070125562,8.972969197360611e-09,3
A5001994692,A5001994692,Esin Durmus,Stanford University,I97018004,education,education,Other,7,2023,0.004411596195714449,107.0,0.00419458263465575,0.0002174023468930025,88
A5002000099,A5002000099,María Lomelí,,,,unknown,Other,2,2023,0.001260456055918414,22.0,8.899410658368446e-06,2.6723566194280823e-09,0
A5002003530,A5002003530,Xiaoyue Mi,,,,unknown,Other,1,2023,0.00034376074252320387,6.0,0.0,4.391099988441961e-08,36
A5002004307,A5002004307,Wojciech Cellary,,,,unknown,Other,1,2023,5.7293457087200645e-05,1.0,0.0,9.101045934494653e-34,183
A5002006843,A5002006843,Julien Dirani,,,,unknown,Other,1,2023,0.0004010541996104045,7.0,0.0,1.2234549773319254e-06,88
A5002012382,A5002012382,Cassandra Lee,Massachusetts Institute of Technology,I63966007,education,education,Other,1,2023,0.00022917382834880258,4.0,0.0,1.32437648928239e-26,184
A5002013850,A5002013850,Alex Kim,University of Chicago,I40347166,education,education,Other,1,2023,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,185
A5002015508,A5002015508,Margaret Martonosi,,,,unknown,Other,1,2023,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,186
A5002023162,A5002023162,Michael A. Bernstein,Georgia Institute of Technology,I130701444,education,education,Other,1,2023,0.00022917382834880258,4.0,0.0,3.7492814603566175e-08,144
A5002024522,A5002024522,He Xie,Hunan University,I16609230,education,education,Other,1,2023,0.00022917382834880258,4.0,0.0,2.6627120487474345e-12,187
A5002028885,A5002028885,Zikai Xie,University of Liverpool,I146655781,education,education,Other,1,2023,0.0002864672854360032,5.0,0.0,3.52593166635338e-25,188
A5002051192,A5002051192,Alexander M. König,Philipps University of Marburg,I161103922,education,education,Other,1,2023,0.0002864672854360032,5.0,0.0,3.52593166635338e-25,189
A5002061412,A5002061412,Yue Liao,Beihang University,I82880672,education,education,Other,1,2023,0.00034376074252320387,6.0,0.0,6.018760345068948e-14,171
A5002064919,A5002064919,Juntao Tan,"Rutgers, The State University of New Jersey",I102322142,education,education,Other,3,2023,0.00045834765669760516,13.0,0.0,2.4189475669692768e-09,41
A5002072267,A5002072267,Humphrey Shi,Georgia Institute of Technology,I130701444,education,education,Other,9,2023,0.00177609716970322,45.0,0.00603911184970287,3.053311048574496e-07,14
A5002088849,A5002088849,Jonathan Tow,,,,unknown,Other,1,2023,0.0004010541996104045,7.0,0.0,5.909919982599558e-12,14
A5002102862,A5002102862,Yuyao Yan,Suzhou Research Institute,I4210125878,facility,research_institute,Other,2,2023,0.0004010541996104045,9.0,3.6162680894314656e-05,3.7619001913667956e-10,190
A5002106052,A5002106052,Ayah Abdeldayem,,,,unknown,Other,1,2023,0.0010885756846568122,19.0,0.0,9.101045934494622e-16,191
A5002108091,A5002108091,Andreas Happe,TU Wien,I145847075,education,education,Other,1,2023,5.7293457087200645e-05,1.0,0.0,9.101045934494653e-34,192
A5002110023,A5002110023,Wenhui Diao,Chinese Academy of Sciences,I19820366,government,government,Other,2,2023,0.0007448149421336084,15.0,0.0,5.695316781331455e-18,37
A5002120772,A5002120772,Lorenzo Pompili,Max Planck Institute for Gravitational Physics,I4210127646,facility,research_institute,Other,1,2023,0.0013177495130056148,23.0,0.0,2.4230017911869673e-14,193
A5002124380,A5002124380,Reza Razavi,King's College London,I183935753,education,education,Other,1,2023,0.0004010541996104045,7.0,0.0,2.2964431310052986e-22,194
A5002125775,A5002125775,Adam Chilton,Chicago Kent College of Law,I205023500,education,education,Other,1,2023,0.0022344448264008253,39.0,0.0,1.400172750783768e-07,18
A5002127145,A5002127145,Seiji Takeda,IBM Research - Tokyo,I4210145865,facility,research_institute,Other,1,2023,0.00022917382834880258,4.0,0.0,1.32437648928239e-26,195
A5002135216,A5002135216,Malte Højmark‐Bertelsen,,,,unknown,Other,1,2023,0.0006875214850464077,12.0,0.0,3.9041970224458837e-19,196
A5002158202,A5002158202,J. de Curtò,Goethe University Frankfurt,I114090438,education,education,Other,6,2023,0.0002864672854360032,20.0,0.0,3.106301905145604e-16,197
A5002159664,A5002159664,Lana Yeganova,National Institutes of Health,I1299303238,government,government,Other,1,2023,0.0007448149421336084,13.0,0.0,2.165683076977334e-10,74
A5002185558,A5002185558,Toshimasa Matsumoto,Osaka City University Hospital,I4210166029,healthcare,healthcare,Other,1,2023,0.0002864672854360032,5.0,0.0,3.9451642541603433e-20,198
A5002187986,A5002187986,Junwen Bai,Google (United States),I1291425158,company,company,Google / Google DeepMind / DeepMind,2,2023,0.0007448149421336084,20.0,1.102287479132519e-05,1.1588459753444459e-07,85
A5002206405,A5002206405,Wenyong Huang,,,,unknown,Other,1,2023,0.0004010541996104045,7.0,0.0,1.8437815858382912e-09,199
A5002208932,A5002208932,Hui Shen,,,,unknown,Other,1,2023,0.00022917382834880258,4.0,0.0,1.32437648928239e-26,200
A5002209208,A5002209208,James C. Fackler,Johns Hopkins University,I145311948,education,education,Other,1,2023,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,201
A5002211679,A5002211679,Tomasz Korbak,,,,unknown,Other,6,2023,0.004182422367365647,81.0,0.0013120632433242497,6.8133365050575765e-06,163
A5002213285,A5002213285,Nuo Xu,,,,unknown,Other,1,2023,0.0014896298842672169,26.0,0.0,4.935738059505246e-07,19
A5002223413,A5002223413,Chris Mungall,Lawrence Berkeley National Laboratory,I148283060,facility,research_institute,Other,1,2023,0.0004010541996104045,7.0,0.0,6.254191143687736e-23,202
A5002228588,A5002228588,Yaoyiran Li,University of Cambridge,I241749,education,education,Other,1,2023,0.00022917382834880258,4.0,0.0,9.38090807058867e-12,0
A5002235575,A5002235575,Roberto Calandra,,,,unknown,Other,1,2023,5.7293457087200645e-05,1.0,0.0,1.2805620055966327e-10,3
A5002240795,A5002240795,Francisco Evangelista,,,,unknown,Other,1,2023,0.00045834765669760516,8.0,0.0,5.210945779263349e-22,203
A5002271297,A5002271297,Elizabeth Lockie,The Royal Melbourne Hospital,I1320473756,funder,unknown,Other,1,2023,5.7293457087200645e-05,1.0,0.0,9.101045934494653e-34,164
A5002278578,A5002278578,Yezhou Yang,,,,unknown,Other,1,2023,0.00022917382834880258,4.0,0.0,1.0743552669741514e-09,1
A5002281375,A5002281375,Jean Jeudy,"University of Maryland, Baltimore",I126744593,education,education,Other,1,2023,0.00022917382834880258,4.0,0.0,1.32437648928239e-26,204
A5002287536,A5002287536,Mojtaba Komeili,,,,unknown,Other,1,2023,0.00034376074252320387,6.0,0.0,8.641557435960677e-10,0
A5002289527,A5002289527,Jinsung Yoon,Google (United States),I1291425158,company,company,Google / Google DeepMind / DeepMind,1,2023,0.0002864672854360032,5.0,0.0,2.3070511874461778e-08,3
A5002301422,A5002301422,Masanori Hirano,The University of Tokyo,I74801974,education,education,Other,3,2023,0.00011458691417440129,6.0,0.0,9.003856234672891e-23,205
A5002311337,A5002311337,Wei Zhao,,,,unknown,Other,1,2023,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,206
A5002312975,A5002312975,Joshua R. Gubler,Brigham Young University,I100005738,education,education,Other,1,2023,0.0002864672854360032,5.0,0.0,3.52593166635338e-25,207
A5002314662,A5002314662,Wenbo Li,Jinzhou Medical University,I85430964,education,education,Other,1,2023,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,208
A5002316432,A5002316432,Mrinmaya Sachan,,,,unknown,Other,1,2023,0.00022917382834880258,4.0,0.0,3.4152622090819815e-09,88
A5002333389,A5002333389,Samer Ali Al–shami,Technical University of Malaysia Malacca,I32589535,education,education,Other,1,2023,0.0002864672854360032,5.0,0.0,3.52593166635338e-25,209
A5002335888,A5002335888,Yongpei Ma,The University of Sydney,I129604602,education,education,Other,1,2023,0.00022917382834880258,4.0,0.0,1.32437648928239e-26,210
A5002351623,A5002351623,Jayesh K. Gupta,,,,unknown,Other,1,2023,0.00022917382834880258,4.0,0.0,1.8432287190009868e-09,15
A5002355565,A5002355565,Chengyue Huang,,,,unknown,Other,1,2023,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,211
A5002357017,A5002357017,Liangfeng Jin,,,,unknown,Other,1,2023,0.00034376074252320387,6.0,0.0,5.653483182883726e-24,212
