work_id,publication_year,author_id,author_name,institution_id,institution_name,institution_type,simplified_institution_category,target_firm_label,affiliation_source
W4286500588,2022,A5081216215,Wenting Lu,RAW_META,Meta AI,company,company,Meta,raw_affiliation_rule
W4286500588,2022,A5028613913,Nikita Smetanin,RAW_META,Meta AI,company,company,Meta,raw_affiliation_rule
W4286500588,2022,A5082335045,Robert Verkuil,RAW_META,Meta AI,company,company,Meta,raw_affiliation_rule
W4286500588,2022,A5086801064,Ori Kabeli,RAW_META,Meta AI,company,company,Meta,raw_affiliation_rule
W4286500588,2022,A5074280299,Yaniv Shmueli,RAW_META,Meta AI,company,company,Meta,raw_affiliation_rule
W4286500588,2022,A5087232751,Allan dos Santos Costa,I63966007,Massachusetts Institute of Technology,education,education,Other,structured_openalex
W4286500588,2022,A5087232751,Allan dos Santos Costa,RAW_META,Meta AI,company,company,Meta,raw_affiliation_rule
W4286500588,2022,A5053471950,Maryam Fazel-Zarandi,RAW_META,Meta AI,company,company,Meta,raw_affiliation_rule
W4286500588,2022,A5006044037,Tom Sercu,RAW_META,Meta AI,company,company,Meta,raw_affiliation_rule
W4286500588,2022,A5079593012,Salvatore Candido,RAW_META,Meta AI,company,company,Meta,raw_affiliation_rule
W4286500588,2022,A5029063409,Alexander Rives,RAW_META,Meta AI,company,company,Meta,raw_affiliation_rule
W4280631063,2022,A5069085463,Shanqing Cai,I1291425158,Google (United States),company,company,Google / Google DeepMind / DeepMind,structured_openalex
W4280631063,2022,A5055731751,Subhashini Venugopalan,I1291425158,Google (United States),company,company,Google / Google DeepMind / DeepMind,structured_openalex
W4280631063,2022,A5002347902,Katrin Tomanek,I1291425158,Google (United States),company,company,Google / Google DeepMind / DeepMind,structured_openalex
W4280631063,2022,A5053383719,Ajit Narayanan,I1291425158,Google (United States),company,company,Google / Google DeepMind / DeepMind,structured_openalex
W4280631063,2022,A5062285844,Meredith Ringel Morris,I1291425158,Google (United States),company,company,Google / Google DeepMind / DeepMind,structured_openalex
W4280631063,2022,A5001027226,Michael P. Brenner,I1291425158,Google (United States),company,company,Google / Google DeepMind / DeepMind,structured_openalex
W4281387391,2022,A5052538891,Simon Jerome Han,I165779595,The University of Melbourne,education,education,Other,structured_openalex
W4281387391,2022,A5059644762,Keith Ransom,I165779595,The University of Melbourne,education,education,Other,structured_openalex
W4281387391,2022,A5080087902,Charles Kemp,I165779595,The University of Melbourne,education,education,Other,structured_openalex
W3185341429,2022,A5100354997,Pengfei Liu,I74973139,Carnegie Mellon University,education,education,Other,structured_openalex
W3185341429,2022,A5055933325,Weizhe Yuan,I74973139,Carnegie Mellon University,education,education,Other,structured_openalex
W3185341429,2022,A5103097172,Jinlan Fu,I165932596,National University of Singapore,education,education,Other,structured_openalex
W3185341429,2022,A5043295774,Zhengbao Jiang,I74973139,Carnegie Mellon University,education,education,Other,structured_openalex
W3185341429,2022,A5101850869,Hiroaki Hayashi,I74973139,Carnegie Mellon University,education,education,Other,structured_openalex
W3185341429,2022,A5068811427,Graham Neubig,I74973139,Carnegie Mellon University,education,education,Other,structured_openalex
W4285225959,2022,A5007904723,Sidney Black,I4210107658,Machine Intelligence Research Labs,facility,research_institute,Other,structured_openalex
W4285225959,2022,A5076733732,Stella Biderman,I4210107658,Machine Intelligence Research Labs,facility,research_institute,Other,structured_openalex
W4285225959,2022,A5046909218,Eric Hallahan,I4210107658,Machine Intelligence Research Labs,facility,research_institute,Other,structured_openalex
W4285225959,2022,A5015153122,Quentin Anthony,I4210107658,Machine Intelligence Research Labs,facility,research_institute,Other,structured_openalex
W4285225959,2022,A5057062066,Leo Gao,I4210107658,Machine Intelligence Research Labs,facility,research_institute,Other,structured_openalex
W4285225959,2022,A5000713520,Laurence Golding,I4210107658,Machine Intelligence Research Labs,facility,research_institute,Other,structured_openalex
W4285225959,2022,A5008410925,Horace He,I4210107658,Machine Intelligence Research Labs,facility,research_institute,Other,structured_openalex
W4285225959,2022,A5060025182,Connor Leahy,I4210107658,Machine Intelligence Research Labs,facility,research_institute,Other,structured_openalex
W4285225959,2022,A5016796548,Kyle McDonell,I4210107658,Machine Intelligence Research Labs,facility,research_institute,Other,structured_openalex
W4285225959,2022,A5047763717,Jason Phang,I4210107658,Machine Intelligence Research Labs,facility,research_institute,Other,structured_openalex
W4285225959,2022,A5029968236,Michael Pieler,I4210107658,Machine Intelligence Research Labs,facility,research_institute,Other,structured_openalex
W4285225959,2022,A5033799563,USVSN Sai Prashanth,I4210107658,Machine Intelligence Research Labs,facility,research_institute,Other,structured_openalex
W4285225959,2022,A5070613078,Shivanshu Purohit,I4210107658,Machine Intelligence Research Labs,facility,research_institute,Other,structured_openalex
W4285225959,2022,A5023660419,Laria Reynolds,I4210107658,Machine Intelligence Research Labs,facility,research_institute,Other,structured_openalex
W4285225959,2022,A5002088849,Jonathan Tow,I4210107658,Machine Intelligence Research Labs,facility,research_institute,Other,structured_openalex
W4285225959,2022,A5100341628,Ben Wang,I4210107658,Machine Intelligence Research Labs,facility,research_institute,Other,structured_openalex
W4285225959,2022,A5055789969,Samuel Weinbach,I4210107658,Machine Intelligence Research Labs,facility,research_institute,Other,structured_openalex
W4288066876,2022,A5004684799,Noelia Ferruz,I251424209,Universitat de Girona,education,education,Other,structured_openalex
W4288066876,2022,A5004684799,Noelia Ferruz,I54009628,University of Bayreuth,education,education,Other,structured_openalex
W4288066876,2022,A5084421039,Steffen Schmidt,I54009628,University of Bayreuth,education,education,Other,structured_openalex
W4288066876,2022,A5063262156,Birte Höcker,I54009628,University of Bayreuth,education,education,Other,structured_openalex
W4283170666,2022,A5056575786,Laura Weidinger,I4210090411,Google DeepMind (United Kingdom),company,company,Google / Google DeepMind / DeepMind,structured_openalex
W4283170666,2022,A5059226057,Jonathan Uesato,I4210090411,Google DeepMind (United Kingdom),company,company,Google / Google DeepMind / DeepMind,structured_openalex
W4283170666,2022,A5080160770,Maribeth Rauh,I4210090411,Google DeepMind (United Kingdom),company,company,Google / Google DeepMind / DeepMind,structured_openalex
W4283170666,2022,A5048091074,Conor Griffin,I4210090411,Google DeepMind (United Kingdom),company,company,Google / Google DeepMind / DeepMind,structured_openalex
W4283170666,2022,A5076474156,Po-Sen Huang,I4210090411,Google DeepMind (United Kingdom),company,company,Google / Google DeepMind / DeepMind,structured_openalex
W4283170666,2022,A5111981498,John Mellor,I4210090411,Google DeepMind (United Kingdom),company,company,Google / Google DeepMind / DeepMind,structured_openalex
W4283170666,2022,A5005117726,Amelia Glaese,I4210090411,Google DeepMind (United Kingdom),company,company,Google / Google DeepMind / DeepMind,structured_openalex
W4283170666,2022,A5012939002,Myra Cheng,I122411786,California Institute of Technology,education,education,Other,structured_openalex
W4283170666,2022,A5012939002,Myra Cheng,I4210090411,Google DeepMind (United Kingdom),company,company,Google / Google DeepMind / DeepMind,structured_openalex
W4283170666,2022,A5085679401,Borja Balle,I4210090411,Google DeepMind (United Kingdom),company,company,Google / Google DeepMind / DeepMind,structured_openalex
W4283170666,2022,A5047979305,Atoosa Kasirzadeh,I185261750,University of Toronto,education,education,Other,structured_openalex
W4283170666,2022,A5047979305,Atoosa Kasirzadeh,I4210090411,Google DeepMind (United Kingdom),company,company,Google / Google DeepMind / DeepMind,structured_openalex
W4283170666,2022,A5041858762,Courtney Biles,I4210090411,Google DeepMind (United Kingdom),company,company,Google / Google DeepMind / DeepMind,structured_openalex
W4283170666,2022,A5067401687,Sasha Brown,I4210090411,Google DeepMind (United Kingdom),company,company,Google / Google DeepMind / DeepMind,structured_openalex
W4283170666,2022,A5065666918,Zac Kenton,I4210090411,Google DeepMind (United Kingdom),company,company,Google / Google DeepMind / DeepMind,structured_openalex
W4283170666,2022,A5103131863,Will Hawkins,I4210090411,Google DeepMind (United Kingdom),company,company,Google / Google DeepMind / DeepMind,structured_openalex
W4283170666,2022,A5046305893,Tom Stepleton,I4210090411,Google DeepMind (United Kingdom),company,company,Google / Google DeepMind / DeepMind,structured_openalex
W4283170666,2022,A5038758207,Abeba Birhane,I100930933,University College Dublin,education,education,Other,structured_openalex
W4283170666,2022,A5038758207,Abeba Birhane,I4210090411,Google DeepMind (United Kingdom),company,company,Google / Google DeepMind / DeepMind,structured_openalex
W4283170666,2022,A5020758501,Lisa Anne Hendricks,I4210090411,Google DeepMind (United Kingdom),company,company,Google / Google DeepMind / DeepMind,structured_openalex
W4283170666,2022,A5059804251,Laura Rimell,I4210090411,Google DeepMind (United Kingdom),company,company,Google / Google DeepMind / DeepMind,structured_openalex
W4283170666,2022,A5048272174,William Isaac,I4210090411,Google DeepMind (United Kingdom),company,company,Google / Google DeepMind / DeepMind,structured_openalex
W4283170666,2022,A5007213257,Julia Haas,I4210090411,Google DeepMind (United Kingdom),company,company,Google / Google DeepMind / DeepMind,structured_openalex
W4283170666,2022,A5043068612,Sean Legassick,I4210090411,Google DeepMind (United Kingdom),company,company,Google / Google DeepMind / DeepMind,structured_openalex
W4283170666,2022,A5029611587,Geoffrey Irving,I4210090411,Google DeepMind (United Kingdom),company,company,Google / Google DeepMind / DeepMind,structured_openalex
W4283170666,2022,A5032814084,Iason Gabriel,I4210090411,Google DeepMind (United Kingdom),company,company,Google / Google DeepMind / DeepMind,structured_openalex
W4385573569,2022,A5100665863,Jie Huang,I157725225,University of Illinois Urbana-Champaign,education,education,Other,structured_openalex
W4385573569,2022,A5102482061,Hanyin Shao,I157725225,University of Illinois Urbana-Champaign,education,education,Other,structured_openalex
W4385573569,2022,A5101880377,Kevin Chen–Chuan Chang,I157725225,University of Illinois Urbana-Champaign,education,education,Other,structured_openalex
W4313485929,2022,A5026328731,Jerret Ross,I1341412227,IBM (United States),company,company,Other,structured_openalex
W4313485929,2022,A5021326990,Brian Belgodere,I1341412227,IBM (United States),company,company,Other,structured_openalex
W4313485929,2022,A5058823844,Vijil Chenthamarakshan,I1341412227,IBM (United States),company,company,Other,structured_openalex
W4313485929,2022,A5001662671,Inkit Padhi,I1341412227,IBM (United States),company,company,Other,structured_openalex
W4313485929,2022,A5064636177,Youssef Mroueh,I1341412227,IBM (United States),company,company,Other,structured_openalex
W4313485929,2022,A5064335115,Payel Das,I1341412227,IBM (United States),company,company,Other,structured_openalex
W4287891012,2022,A5003063570,Ryan Volum,I4210105678,Microsoft (Finland),company,company,Microsoft,structured_openalex
W4287891012,2022,A5043557085,Sudha Rao,I4210105678,Microsoft (Finland),company,company,Microsoft,structured_openalex
W4287891012,2022,A5102031973,Michael Xu,I4210105678,Microsoft (Finland),company,company,Microsoft,structured_openalex
W4287891012,2022,A5066987960,Gabriel DesGarennes,I4210105678,Microsoft (Finland),company,company,Microsoft,structured_openalex
W4287891012,2022,A5015656536,Chris Brockett,I4210105678,Microsoft (Finland),company,company,Microsoft,structured_openalex
W4287891012,2022,A5075825791,Benjamin Van Durme,I4210105678,Microsoft (Finland),company,company,Microsoft,structured_openalex
W4287891012,2022,A5042476766,Olivia Deng,I4210105678,Microsoft (Finland),company,company,Microsoft,structured_openalex
W4287891012,2022,A5045476239,Akanksha Malhotra,I4210105678,Microsoft (Finland),company,company,Microsoft,structured_openalex
W4287891012,2022,A5057693146,Bill Dolan,I4210105678,Microsoft (Finland),company,company,Microsoft,structured_openalex
W4284882687,2022,A5103115676,Andrew Dickson White,I5388228,University of Rochester,education,education,Other,structured_openalex
